 VARIABLES = "X",  "Y"
 ZONE N=        6808 , E=       12903 , F=FEPOINT, ET=QUADRILATERAL
       -2.0000000000       -0.1374441250
       -1.9829221331       -0.1312965860
       -1.9685088313       -0.1428063481
       -2.0000000000       -0.1178092500
       -1.9653356234       -0.1256187147
       -1.9801374123       -0.1097362893
       -1.9517216887       -0.1418422110
       -2.0000000000       -0.0981743750
       -1.9464529712       -0.1251961063
       -1.9582355618       -0.1086831589
       -1.9855444865       -0.0897171482
       -1.9327069478       -0.1414944388
       -1.9682450165       -0.0905851578
       -2.0000000000       -0.0785395000
       -1.9298641539       -0.1256696585
       -1.9387083164       -0.1091849429
       -1.9484777783       -0.0920232990
       -1.9799279181       -0.0718245467
       -1.9126319655       -0.1374971370
       -1.9585483969       -0.0742794258
       -2.0000000000       -0.0589046250
       -1.9193025983       -0.1127544868
       -1.9283056119       -0.0943649759
       -1.9379745224       -0.0763587214
       -1.9669330773       -0.0562610870
       -1.9845349896       -0.0530961387
       -1.8906900375       -0.1393927266
       -1.8996930878       -0.1169481323
       -1.9473087577       -0.0583053297
       -2.0000000000       -0.0392697500
       -1.9083925834       -0.0974353005
       -1.9176523933       -0.0787874766
       -1.9270520035       -0.0604406455
       -1.9565178340       -0.0400511106
       -1.9765085458       -0.0380722954
       -1.8701304412       -0.1401080646
       -1.8795790799       -0.1186722286
       -1.8886068310       -0.1000672641
       -1.9363537987       -0.0421543660
       -1.9859964225       -0.0204393243
       -1.8976221346       -0.0812438208
       -1.9068038296       -0.0626486808
       -1.9160286566       -0.0442308903
       -1.9658234929       -0.0220265544
       -1.9455805510       -0.0240058482
       -2.0000000000       -0.0196348750
       -1.8499942747       -0.1404422346
       -1.8594833119       -0.1197944570
       -1.8687551941       -0.1016929068
       -1.8777567529       -0.0832553433
       -1.9251997633       -0.0259891347
       -1.9753630053       -0.0040456037
       -2.0000000000        0.0000000000
       -1.8867556091       -0.0646897958
       -1.8958030035       -0.0462077252
       -1.9048518731       -0.0278931413
       -1.9546311234       -0.0060574054
       -1.9342255591       -0.0079439273
       -1.8299997596       -0.1406505879
       -1.8395055015       -0.1206584775
       -1.8488675312       -0.1028646476
       -1.8579416704       -0.0847548744
       -1.8668727733       -0.0664055796
       -1.9138342149       -0.0097754572
       -1.9827643916        0.0140152142
       -1.9625686829        0.0117864076
       -1.8757783740       -0.0479892875
       -1.8846836468       -0.0296657566
       -1.8935652366       -0.0115130123
       -1.9428765540        0.0099968489
       -1.9226655772        0.0081937872
       -2.0000000000        0.0196348750
       -1.8100840632       -0.1408147911
       -1.8196268095       -0.1214099853
       -1.8290238282       -0.1038274060
       -1.8381444506       -0.0859555736
       -1.8470769311       -0.0678225113
       -1.8559157716       -0.0495455903
       -1.9023859254        0.0064711331
       -1.9867848855        0.0306503529
       -1.9703729461        0.0304658457
       -1.9512460981        0.0281885027
       -1.8647185526       -0.0312775925
       -1.8734981175       -0.0131286892
       -1.8822452890        0.0048653265
       -1.9313505572        0.0261552613
       -1.9111350552        0.0243455480
       -2.0000000000        0.0392697500
       -1.7902443554       -0.1409615495
       -1.7998466351       -0.1221370717
       -1.8092590835       -0.1047130000
       -1.8183937149       -0.0870133747
       -1.8273319948       -0.0690554043
       -1.8361486001       -0.0509221295
       -1.8448990988       -0.0327411509
       -1.8909537779        0.0227225392
       -1.9810344788        0.0484064542
       -1.9603776162        0.0464298785
       -1.9401235222        0.0441059639
       -1.8536109117       -0.0146242193
       -1.8622902132        0.0033725326
       -1.8709370154        0.0212435281
       -1.9198613642        0.0421379455
       -1.8996359067        0.0404664240
       -2.0000000000        0.0589046250
       -1.7704856323       -0.1410895469
       -1.7801874629       -0.1229266911
       -1.7896000260       -0.1056206814
       -1.7987196261       -0.0880414718
       -1.8076448409       -0.0702108949
       -1.8164444664       -0.0521960083
       -1.8251674728       -0.0341013047
       -1.8338417236       -0.0160266587
       -1.8795571579        0.0390015209
       -1.9852088437        0.0672278283
       -1.9686559291        0.0648317524
       -1.9488425757        0.0619610893
       -1.9285549104        0.0598102190
       -1.8424778917        0.0019680757
       -1.8510783786        0.0198662568
       -1.8596462636        0.0376718558
       -1.9083003393        0.0580892774
       -1.8881628194        0.0566473209
       -2.0000000000        0.0785395000
       -1.7511580552       -0.1412038116
       -1.7606699408       -0.1239218661
       -1.7700736589       -0.1066521281
       -1.7791441933       -0.0891457238
       -1.7880329212       -0.0713857434
       -1.7968034580       -0.0534461411
       -1.8054996669       -0.0354159444
       -1.8141470320       -0.0173775556
       -1.8227554791        0.0006166310
       -1.8681917649        0.0553822393
       -1.9790146077        0.0849006876
       -1.9573149499        0.0794714715
       -1.9370487642        0.0772591425
       -1.9169350735        0.0755756201
       -1.8313262944        0.0185495139
       -1.8398590107        0.0364223867
       -1.8483582427        0.0542283295
       -1.8967678172        0.0741581635
       -1.8767362264        0.0729705959
       -2.0000000000        0.0981743750
       -1.7325614631       -0.1419201045
       -1.7418431419       -0.1250985081
       -1.7507721095       -0.1079883291
       -1.7596915814       -0.0904579182
       -1.7685087366       -0.0726823721
       -1.7772345887       -0.0547516267
       -1.7858957738       -0.0367451980
       -1.7945137177       -0.0187234951
       -1.8030967157       -0.0007216084
       -1.8116436081        0.0172525914
       -1.8568418361        0.0719321543
       -1.9785477097        0.1094084368
       -1.9631706657        0.0951250167
       -1.9448049143        0.0938252745
       -1.9253657358        0.0925507064
       -1.9053862488        0.0914184281
       -1.8201499759        0.0352052124
       -1.8286145995        0.0531292107
       -1.8370487443        0.0709791265
       -1.8853111392        0.0903701153
       -1.8653461994        0.0894680799
       -2.0000000000        0.1178092500
       -1.7159141973       -0.1434126478
       -1.7232752436       -0.1268459008
       -1.7316571755       -0.1097726342
       -1.7403410513       -0.0921305223
       -1.7490661953       -0.0742129433
       -1.7577393406       -0.0561928659
       -1.7663598508       -0.0381476857
       -1.7749436526       -0.0201099010
       -1.7834981307       -0.0020860609
       -1.7920198322        0.0159360692
       -1.8005001266        0.0339760098
       -1.8454861427        0.0886704348
       -1.9540695537        0.1103269980
       -1.9822753253        0.1314687936
       -1.9338733574        0.1092597970
       -1.9139338633        0.1083465898
       -1.8939551191        0.1075288378
       -1.8089324725        0.0520330231
       -1.8173226373        0.0700533753
       -1.8257010533        0.0879251550
       -1.8739211441        0.1067698869
       -1.8539835341        0.1061163536
       -1.9626204623        0.1263773763
       -2.0000000000        0.1374441250
       -1.7051840199       -0.1316072207
       -1.7126976968       -0.1127656014
       -1.7211119461       -0.0943835280
       -1.7297089634       -0.0760871214
       -1.7383159948       -0.0578410377
       -1.7468911408       -0.0396736176
       -1.7554381615       -0.0215750355
       -1.7639622804       -0.0035105091
       -1.7724579362        0.0145644998
       -1.7809116874        0.0326931625
       -1.7893104825        0.0508897998
       -1.8341276818        0.1055257888
       -1.9674194464        0.1428727496
       -1.9424922145        0.1255040640
       -1.9800251519        0.1570790000
       -1.9224559503        0.1248335343
       -1.9025631485        0.1243005774
       -1.8826094230        0.1237928575
       -1.6873182961       -0.1354173754
       -1.7976544746        0.0690981360
       -1.8059725606        0.0871762919
       -1.8143293971        0.1049530540
       -1.8626030010        0.1232774415
       -1.8426786532        0.1227989363
       -1.9502999871        0.1414750386
       -2.0000000000        0.1570790000
       -1.6942580390       -0.1161528324
       -1.7021346720       -0.0971115167
       -1.7104879007       -0.0782988079
       -1.7189772117       -0.0597147458
       -1.7274882351       -0.0413461850
       -1.7359931895       -0.0231403908
       -1.7444867358       -0.0050162222
       -1.7529592497        0.0131116749
       -1.7613919181        0.0313198600
       -1.7697624642        0.0496492487
       -1.7780604692        0.0680526629
       -1.8228120054        0.1223363991
       -1.9600503037        0.1570790000
       -1.9310858757        0.1410864545
       -1.9112015253        0.1407456510
       -1.8913139957        0.1404630482
       -1.8713749456        0.1401723255
       -1.6757753927       -0.1185615207
       -1.6681304140       -0.1365992815
       -1.7863104655        0.0863619809
       -1.7945850717        0.1043466188
       -1.8029873453        0.1218597280
       -1.8514180874        0.1397997917
       -1.8315016360        0.1393858107
       -1.9400754556        0.1570790000
       -1.6833920153       -0.0996507326
       -1.6914307394       -0.0805970768
       -1.6997364283       -0.0617224874
       -1.7081497946       -0.0431355173
       -1.7166004804       -0.0247983494
       -1.7250618336       -0.0066041631
       -1.7335161283        0.0115682156
       -1.7419397349        0.0298313158
       -1.7503007371        0.0482633555
       -1.7585696694        0.0668468296
       -1.7667519631        0.0854051757
       -1.8116116928        0.1389500618
       -1.9201006074        0.1570790000
       -1.9001257593        0.1570790000
