TITLE = "Visualization of the volumetric solution"
VARIABLES = "x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","C<sub>p</sub>","Roe_Dissipation"
ZONE NODES= 874, ELEMENTS= 1628, DATAPACKING=POINT, ZONETYPE=FEQUADRILATERAL
0.000000e+00	-1.190476e+00	1.222196e+00	5.053689e+01	-1.545357e+01	2.547486e+05	1.014424e+05	2.891406e+02	1.268454e-01	1.655626e-01	0.000000e+00	
6.125519e-02	-1.192712e+00	1.258280e+00	4.990038e+01	-4.562869e+01	2.646888e+05	1.051488e+05	2.911102e+02	1.571084e-01	5.391144e+00	0.000000e+00	
0.000000e+00	-1.130952e+00	1.220469e+00	5.489975e+01	-1.230090e+01	2.543370e+05	1.012161e+05	2.889037e+02	1.352866e-01	-1.535402e-01	0.000000e+00	
7.772084e-02	-1.139189e+00	1.259098e+00	5.143794e+01	-5.147179e+01	2.654435e+05	1.053363e+05	2.914398e+02	1.688724e-01	5.655503e+00	0.000000e+00	
1.337729e-01	-1.200233e+00	1.264255e+00	5.172587e+01	-6.653680e+01	2.677495e+05	1.059762e+05	2.920142e+02	1.945928e-01	6.557633e+00	0.000000e+00	
4.924681e-02	-1.086043e+00	1.251388e+00	5.135029e+01	-3.949001e+01	2.626548e+05	1.043913e+05	2.906046e+02	1.514753e-01	4.323091e+00	0.000000e+00	
0.000000e+00	-1.071429e+00	1.221696e+00	5.350789e+01	-9.247999e+00	2.540938e+05	1.011548e+05	2.884388e+02	1.305481e-01	-2.399542e-01	0.000000e+00	
1.178655e-01	-1.087760e+00	1.263125e+00	5.167233e+01	-6.215424e+01	2.670865e+05	1.058001e+05	2.917900e+02	1.868668e-01	6.309461e+00	0.000000e+00	
1.558119e-01	-1.143806e+00	1.266263e+00	5.168970e+01	-7.074620e+01	2.685361e+05	1.062019e+05	2.921721e+02	2.019293e-01	6.875923e+00	0.000000e+00	
1.991378e-01	-1.202461e+00	1.269272e+00	5.143168e+01	-7.768498e+01	2.697664e+05	1.065388e+05	2.924040e+02	2.141257e-01	7.350910e+00	0.000000e+00	
4.028583e-02	-1.037472e+00	1.248194e+00	5.108407e+01	-3.266001e+01	2.613951e+05	1.039690e+05	2.901695e+02	1.422479e-01	3.727711e+00	0.000000e+00	
8.814058e-02	-1.034497e+00	1.258334e+00	5.169313e+01	-5.379386e+01	2.653053e+05	1.052375e+05	2.913433e+02	1.732698e-01	5.516169e+00	0.000000e+00	
0.000000e+00	-1.011905e+00	1.223195e+00	5.255405e+01	-9.197608e+00	2.544044e+05	1.012963e+05	2.884884e+02	1.280999e-01	-4.043307e-02	0.000000e+00	
1.509261e-01	-1.034958e+00	1.267431e+00	5.135044e+01	-7.009977e+01	2.686710e+05	1.062769e+05	2.921089e+02	2.001024e-01	6.981608e+00	0.000000e+00	
1.845955e-01	-1.089328e+00	1.269343e+00	5.150735e+01	-7.571028e+01	2.695717e+05	1.065075e+05	2.923018e+02	2.104792e-01	7.306776e+00	0.000000e+00	
2.216875e-01	-1.145461e+00	1.270274e+00	5.152939e+01	-8.020782e+01	2.701884e+05	1.066444e+05	2.924631e+02	2.189102e-01	7.499789e+00	0.000000e+00	
2.605594e-01	-1.203198e+00	1.271029e+00	5.143963e+01	-8.347181e+01	2.706455e+05	1.067455e+05	2.925663e+02	2.249707e-01	7.642278e+00	0.000000e+00	
5.064252e-02	-9.804358e-01	1.251577e+00	5.142362e+01	-3.890922e+01	2.626863e+05	1.044100e+05	2.906131e+02	1.507630e-01	4.349557e+00	0.000000e+00	
1.187048e-01	-9.809433e-01	1.264089e+00	5.119306e+01	-6.264012e+01	2.673346e+05	1.058984e+05	2.918381e+02	1.868707e-01	6.448005e+00	0.000000e+00	
0.000000e+00	-9.523810e-01	1.222783e+00	5.235342e+01	-1.015835e+01	2.543917e+05	1.012915e+05	2.885718e+02	1.280693e-01	-4.724803e-02	0.000000e+00	
1.815403e-01	-9.825609e-01	1.268211e+00	5.146833e+01	-7.515640e+01	2.693372e+05	1.064263e+05	2.923398e+02	2.095504e-01	7.192344e+00	0.000000e+00	
2.136907e-01	-1.035845e+00	1.269702e+00	5.157500e+01	-7.918064e+01	2.700071e+05	1.065963e+05	2.924627e+02	2.170846e-01	7.431905e+00	0.000000e+00	
2.474856e-01	-1.090150e+00	1.270729e+00	5.159657e+01	-8.234945e+01	2.704976e+05	1.067127e+05	2.925457e+02	2.230340e-01	7.596088e+00	0.000000e+00	
2.832427e-01	-1.146057e+00	1.271513e+00	5.149593e+01	-8.478955e+01	2.708791e+05	1.068037e+05	2.926145e+02	2.275119e-01	7.724401e+00	0.000000e+00	
3.203374e-01	-1.203475e+00	1.272065e+00	5.138427e+01	-8.649319e+01	2.711480e+05	1.068679e+05	2.926632e+02	2.306101e-01	7.814813e+00	0.000000e+00	
8.913715e-02	-9.240374e-01	1.258246e+00	5.124266e+01	-5.412009e+01	2.653845e+05	1.052708e+05	2.914560e+02	1.730745e-01	5.563214e+00	0.000000e+00	
4.409172e-02	-9.215285e-01	1.247617e+00	5.068925e+01	-3.409399e+01	2.614662e+05	1.039882e+05	2.903576e+02	1.433383e-01	3.754883e+00	0.000000e+00	
1.504155e-01	-9.295213e-01	1.267002e+00	5.121475e+01	-6.999353e+01	2.686200e+05	1.062606e+05	2.921631e+02	1.997695e-01	6.958659e+00	0.000000e+00	
0.000000e+00	-8.928571e-01	1.223606e+00	5.229142e+01	-1.178756e+01	2.547113e+05	1.014149e+05	2.887290e+02	1.286050e-01	1.267051e-01	0.000000e+00	
2.116287e-01	-9.313374e-01	1.269711e+00	5.140938e+01	-7.904877e+01	2.699992e+05	1.065991e+05	2.924685e+02	2.166195e-01	7.435896e+00	0.000000e+00	
2.427455e-01	-9.834769e-01	1.270871e+00	5.141644e+01	-8.198139e+01	2.705133e+05	1.067316e+05	2.925647e+02	2.220667e-01	7.622679e+00	0.000000e+00	
2.746844e-01	-1.036348e+00	1.271547e+00	5.147930e+01	-8.422904e+01	2.708564e+05	1.068098e+05	2.926233e+02	2.263848e-01	7.733000e+00	0.000000e+00	
3.080198e-01	-1.090474e+00	1.271964e+00	5.148912e+01	-8.593957e+01	2.710932e+05	1.068591e+05	2.926625e+02	2.296619e-01	7.802511e+00	0.000000e+00	
3.430232e-01	-1.146254e+00	1.272289e+00	5.144305e+01	-8.722590e+01	2.712748e+05	1.068979e+05	2.926940e+02	2.320711e-01	7.857167e+00	0.000000e+00	
3.794673e-01	-1.203603e+00	1.272556e+00	5.137952e+01	-8.812744e+01	2.714107e+05	1.069288e+05	2.927171e+02	2.337214e-01	7.900706e+00	0.000000e+00	
1.192443e-01	-8.783126e-01	1.262940e+00	5.125195e+01	-6.339470e+01	2.671616e+05	1.058122e+05	2.918661e+02	1.884714e-01	6.326510e+00	0.000000e+00	
6.211042e-02	-8.747950e-01	1.254676e+00	5.066631e+01	-4.212584e+01	2.635792e+05	1.047396e+05	2.908103e+02	1.536182e-01	4.814229e+00	0.000000e+00	
1.807153e-01	-8.799036e-01	1.268483e+00	5.129576e+01	-7.512855e+01	2.693795e+05	1.064470e+05	2.923339e+02	2.092307e-01	7.221476e+00	0.000000e+00	
0.000000e+00	-8.333333e-01	1.224010e+00	5.256643e+01	-1.344165e+01	2.549500e+05	1.014990e+05	2.888731e+02	1.300993e-01	2.452965e-01	0.000000e+00	
2.413025e-01	-8.807305e-01	1.270753e+00	5.137362e+01	-8.188092e+01	2.704512e+05	1.067099e+05	2.925324e+02	2.218520e-01	7.592131e+00	0.000000e+00	
2.718915e-01	-9.320399e-01	1.271435e+00	5.141666e+01	-8.401523e+01	2.708000e+05	1.067938e+05	2.926054e+02	2.259185e-01	7.710418e+00	0.000000e+00	
3.027302e-01	-9.838479e-01	1.271834e+00	5.146511e+01	-8.562262e+01	2.710376e+05	1.068457e+05	2.926556e+02	2.290367e-01	7.783567e+00	0.000000e+00	
3.343804e-01	-1.036513e+00	1.272201e+00	5.148306e+01	-8.686221e+01	2.712286e+05	1.068886e+05	2.926888e+02	2.314183e-01	7.844103e+00	0.000000e+00	
3.673922e-01	-1.090546e+00	1.272464e+00	5.146336e+01	-8.781166e+01	2.713678e+05	1.069189e+05	2.927112e+02	2.332129e-01	7.886778e+00	0.000000e+00	
4.020939e-01	-1.146303e+00	1.272696e+00	5.141960e+01	-8.852705e+01	2.714795e+05	1.069447e+05	2.927285e+02	2.345285e-01	7.923221e+00	0.000000e+00	
4.383617e-01	-1.203683e+00	1.272876e+00	5.137686e+01	-8.902429e+01	2.715609e+05	1.069644e+05	2.927409e+02	2.354270e-01	7.950880e+00	0.000000e+00	
1.497484e-01	-8.294679e-01	1.266148e+00	5.137942e+01	-7.002604e+01	2.684195e+05	1.061762e+05	2.921281e+02	2.002010e-01	6.839724e+00	0.000000e+00	
1.005299e-01	-8.329062e-01	1.260794e+00	5.149137e+01	-5.760081e+01	2.662155e+05	1.055393e+05	2.916087e+02	1.790051e-01	5.941717e+00	0.000000e+00	
5.710403e-02	-8.046601e-01	1.253373e+00	5.055553e+01	-4.056449e+01	2.632173e+05	1.046165e+05	2.907704e+02	1.512828e-01	4.640672e+00	0.000000e+00	
2.104427e-01	-8.297387e-01	1.269851e+00	5.132708e+01	-7.900132e+01	2.699869e+05	1.065969e+05	2.924300e+02	2.164154e-01	7.432741e+00	0.000000e+00	
0.000000e+00	-7.738095e-01	1.222252e+00	5.265693e+01	-1.247458e+01	2.545637e+05	1.013463e+05	2.888535e+02	1.299465e-01	3.004538e-02	0.000000e+00	
2.708649e-01	-8.301485e-01	1.271429e+00	5.136091e+01	-8.397084e+01	2.707686e+05	1.067833e+05	2.925781e+02	2.257765e-01	7.695662e+00	0.000000e+00	
3.011206e-01	-8.810891e-01	1.271965e+00	5.138352e+01	-8.556334e+01	2.710327e+05	1.068468e+05	2.926286e+02	2.288109e-01	7.785139e+00	0.000000e+00	
3.313459e-01	-9.322566e-01	1.272330e+00	5.141463e+01	-8.675520e+01	2.712238e+05	1.068909e+05	2.926653e+02	2.311132e-01	7.847292e+00	0.000000e+00	
3.619359e-01	-9.839159e-01	1.272585e+00	5.143527e+01	-8.765224e+01	2.713638e+05	1.069223e+05	2.926927e+02	2.328504e-01	7.891587e+00	0.000000e+00	
3.934023e-01	-1.036498e+00	1.272759e+00	5.144648e+01	-8.834109e+01	2.714651e+05	1.069438e+05	2.927115e+02	2.341864e-01	7.921878e+00	0.000000e+00	
4.262807e-01	-1.090512e+00	1.272874e+00	5.143412e+01	-8.886228e+01	2.715375e+05	1.069586e+05	2.927255e+02	2.351778e-01	7.942767e+00	0.000000e+00	
4.609124e-01	-1.146300e+00	1.272990e+00	5.140857e+01	-8.925316e+01	2.715981e+05	1.069724e+05	2.927368e+02	2.358980e-01	7.962272e+00	0.000000e+00	
4.971822e-01	-1.203748e+00	1.273095e+00	5.138368e+01	-8.952456e+01	2.716452e+05	1.069842e+05	2.927449e+02	2.363856e-01	7.978896e+00	0.000000e+00	
1.078093e-01	-7.769395e-01	1.261275e+00	5.149890e+01	-6.029206e+01	2.665450e+05	1.056210e+05	2.917231e+02	1.836060e-01	6.056939e+00	0.000000e+00	
1.782231e-01	-7.785095e-01	1.268758e+00	5.119555e+01	-7.488914e+01	2.693717e+05	1.064515e+05	2.922828e+02	2.086191e-01	7.227747e+00	0.000000e+00	
5.725992e-02	-7.479271e-01	1.254125e+00	5.075171e+01	-4.026382e+01	2.633464e+05	1.046693e+05	2.907426e+02	1.511196e-01	4.715059e+00	0.000000e+00	
2.403188e-01	-7.792474e-01	1.270581e+00	5.138200e+01	-8.179913e+01	2.703882e+05	1.066865e+05	2.925078e+02	2.217426e-01	7.559081e+00	0.000000e+00	
0.000000e+00	-7.142857e-01	1.222715e+00	5.284503e+01	-1.278591e+01	2.546655e+05	1.013827e+05	2.888476e+02	1.305117e-01	8.130558e-02	0.000000e+00	
3.004768e-01	-7.795293e-01	1.272003e+00	5.136755e+01	-8.558486e+01	2.710268e+05	1.068442e+05	2.926127e+02	2.288338e-01	7.781410e+00	0.000000e+00	
3.304266e-01	-8.303034e-01	1.272340e+00	5.138091e+01	-8.674536e+01	2.712083e+05	1.068855e+05	2.926482e+02	2.310593e-01	7.839720e+00	0.000000e+00	
3.603027e-01	-8.811583e-01	1.272595e+00	5.140166e+01	-8.760936e+01	2.713449e+05	1.069165e+05	2.926744e+02	2.327322e-01	7.883358e+00	0.000000e+00	
3.902972e-01	-9.322421e-01	1.272786e+00	5.142293e+01	-8.826186e+01	2.714481e+05	1.069396e+05	2.926938e+02	2.340045e-01	7.915961e+00	0.000000e+00	
4.207521e-01	-9.838421e-01	1.272916e+00	5.143704e+01	-8.875960e+01	2.715235e+05	1.069559e+05	2.927083e+02	2.349768e-01	7.938897e+00	0.000000e+00	
4.521477e-01	-1.036404e+00	1.273025e+00	5.143796e+01	-8.914552e+01	2.715827e+05	1.069689e+05	2.927191e+02	2.357186e-01	7.957288e+00	0.000000e+00	
4.850054e-01	-1.090438e+00	1.273103e+00	5.142436e+01	-8.943769e+01	2.716269e+05	1.069787e+05	2.927280e+02	2.362649e-01	7.971113e+00	0.000000e+00	
5.196612e-01	-1.146277e+00	1.273180e+00	5.140587e+01	-8.965510e+01	2.716645e+05	1.069880e+05	2.927358e+02	2.366581e-01	7.984254e+00	0.000000e+00	
5.559885e-01	-1.203804e+00	1.273250e+00	5.139125e+01	-8.980389e+01	2.716942e+05	1.069960e+05	2.927416e+02	2.369217e-01	7.995556e+00	0.000000e+00	
1.493695e-01	-7.268116e-01	1.266995e+00	5.115443e+01	-7.019376e+01	2.685764e+05	1.062397e+05	2.921073e+02	2.000803e-01	6.929195e+00	0.000000e+00	
2.099994e-01	-7.283609e-01	1.269590e+00	5.142826e+01	-7.893445e+01	2.699205e+05	1.065700e+05	2.924166e+02	2.164629e-01	7.394935e+00	0.000000e+00	
1.000749e-01	-7.205486e-01	1.259204e+00	5.122387e+01	-5.748869e+01	2.658212e+05	1.053868e+05	2.915550e+02	1.786403e-01	5.726716e+00	0.000000e+00	
6.210353e-02	-6.805846e-01	1.255217e+00	5.040319e+01	-4.221979e+01	2.636551e+05	1.047732e+05	2.907784e+02	1.532300e-01	4.861647e+00	0.000000e+00	
2.704441e-01	-7.288067e-01	1.271536e+00	5.138190e+01	-8.401055e+01	2.707816e+05	1.067873e+05	2.925641e+02	2.258656e-01	7.701202e+00	0.000000e+00	
0.000000e+00	-6.547619e-01	1.222318e+00	5.180829e+01	-1.189903e+01	2.544102e+05	1.013017e+05	2.887108e+02	1.276725e-01	-3.283246e-02	0.000000e+00	
