 1.2172619342E-01,  7.0569360000E-02,  0.0000000000E+00,  7.9682229326E-01
 1.2363278202E-01,  7.1658169485E-02,  0.0000000000E+00,  7.6849502060E-01
 1.2568989006E-01,  7.2832937216E-02,  0.0000000000E+00,  7.3476743732E-01
 1.2788680968E-01,  7.4087548165E-02,  0.0000000000E+00,  6.9474660092E-01
 1.3021210524E-01,  7.5415471697E-02,  0.0000000000E+00,  6.4746373366E-01
 1.3265367285E-01,  7.6809795564E-02,  0.0000000000E+00,  5.9194449643E-01
 1.3519880342E-01,  7.8263261883E-02,  0.0000000000E+00,  5.2734375871E-01
 1.3783424875E-01,  7.9768304915E-02,  0.0000000000E+00,  4.5316203192E-01
 1.4054629054E-01,  8.1317090450E-02,  0.0000000000E+00,  3.6953447993E-01
 1.4332081179E-01,  8.2901556584E-02,  0.0000000000E+00,  2.7752921798E-01
 1.4614337026E-01,  8.4513455686E-02,  0.0000000000E+00,  1.7932564737E-01
 1.4899927367E-01,  8.6144397326E-02,  0.0000000000E+00,  7.8120593684E-02
 1.5187365617E-01,  8.7785891952E-02,  0.0000000000E+00, -2.2305919069E-02
 1.5475155571E-01,  8.9429395082E-02,  0.0000000000E+00, -1.1825377237E-01
 1.5761799194E-01,  9.1066351779E-02,  0.0000000000E+00, -2.0673672280E-01
 1.6045804419E-01,  9.2688241180E-02,  0.0000000000E+00, -2.8584902178E-01
 1.6325692911E-01,  9.4286620853E-02,  0.0000000000E+00, -3.5479321677E-01
 1.6600007765E-01,  9.5853170744E-02,  0.0000000000E+00, -4.1366404164E-01
 1.6867321088E-01,  9.7379736478E-02,  0.0000000000E+00, -4.6314228397E-01
 1.7126241432E-01,  9.8858371814E-02,  0.0000000000E+00, -5.0421557730E-01
 1.7375421036E-01,  1.0028138000E-01,  0.0000000000E+00, -5.3797710113E-01
 1.2178914497E-01,  7.5329550000E-02,  0.0000000000E+00,  7.9293415058E-01
 1.2366909300E-01,  7.6414764087E-02,  0.0000000000E+00,  7.6716954639E-01
 1.2569601872E-01,  7.7584822147E-02,  0.0000000000E+00,  7.3686729639E-01
 1.2786006636E-01,  7.8834034862E-02,  0.0000000000E+00,  7.0130879924E-01
 1.3015071341E-01,  8.0156328034E-02,  0.0000000000E+00,  6.5969429255E-01
 1.3255682177E-01,  8.1545272116E-02,  0.0000000000E+00,  6.1118042195E-01
 1.3506669193E-01,  8.2994113474E-02,  0.0000000000E+00,  5.5496029735E-01
