TITLE = "Visualization of the volumetric solution"
VARIABLES = "x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","C<sub>p</sub>","Roe_Dissipation"
ZONE NODES= 139, ELEMENTS= 228, DATAPACKING=POINT, ZONETYPE=FEQUADRILATERAL
0.000000e+00	-1.047193e-01	1.225066e+00	4.168916e+01	4.473999e-01	2.540170e+05	1.013230e+05	2.881236e+02	1.000116e-01	-2.804639e-03	0.000000e+00	
4.911347e-02	-9.342649e-02	1.225061e+00	4.167100e+01	1.461557e+00	2.540160e+05	1.013226e+05	2.881235e+02	1.000241e-01	-3.426906e-03	0.000000e+00	
9.030130e-02	-1.181020e-01	1.225032e+00	4.164015e+01	2.182962e+00	2.540100e+05	1.013201e+05	2.881234e+02	1.000282e-01	-6.869933e-03	0.000000e+00	
0.000000e+00	-5.235967e-02	1.225127e+00	4.168227e+01	4.017954e-01	2.540294e+05	1.013281e+05	2.881239e+02	9.998895e-02	4.375013e-03	0.000000e+00	
9.703457e-02	-6.615234e-02	1.225092e+00	4.164841e+01	2.259195e+00	2.540226e+05	1.013250e+05	2.881232e+02	1.000529e-01	1.807217e-05	0.000000e+00	
4.898212e-02	-3.099456e-02	1.225092e+00	4.167046e+01	1.486182e+00	2.540223e+05	1.013251e+05	2.881235e+02	1.000225e-01	1.152989e-04	0.000000e+00	
1.448688e-01	-1.097511e-01	1.225098e+00	4.165138e+01	2.747447e+00	2.540239e+05	1.013251e+05	2.881223e+02	1.001300e-01	1.761683e-04	0.000000e+00	
0.000000e+00	0.000000e+00	1.225097e+00	4.166897e+01	4.074387e-01	2.540232e+05	1.013258e+05	2.881242e+02	9.995952e-02	1.136147e-03	0.000000e+00	
9.886237e-02	-2.956232e-03	1.225070e+00	4.166699e+01	2.296649e+00	2.540181e+05	1.013229e+05	2.881226e+02	1.001042e-01	-2.914205e-03	0.000000e+00	
1.504205e-01	-4.064613e-02	1.225054e+00	4.165956e+01	2.801801e+00	2.540150e+05	1.013214e+05	2.881219e+02	1.001619e-01	-5.086839e-03	0.000000e+00	
4.911204e-02	2.865173e-02	1.225088e+00	4.166442e+01	1.489398e+00	2.540214e+05	1.013248e+05	2.881237e+02	1.000086e-01	-2.733655e-04	0.000000e+00	
1.916039e-01	-6.710078e-02	1.225060e+00	4.166327e+01	3.110408e+00	2.540165e+05	1.013216e+05	2.881212e+02	1.002228e-01	-4.766960e-03	0.000000e+00	
1.937128e-01	-1.215333e-01	1.225050e+00	4.166703e+01	3.112021e+00	2.540145e+05	1.013208e+05	2.881211e+02	1.002329e-01	-5.937147e-03	0.000000e+00	
0.000000e+00	5.235967e-02	1.225066e+00	4.165442e+01	4.039525e-01	2.540166e+05	1.013233e+05	2.881246e+02	9.992703e-02	-2.348808e-03	0.000000e+00	
9.770826e-02	6.164561e-02	1.225062e+00	4.168336e+01	2.269556e+00	2.540167e+05	1.013222e+05	2.881221e+02	1.001406e-01	-4.000962e-03	0.000000e+00	
1.501300e-01	2.980416e-02	1.225072e+00	4.167066e+01	2.804281e+00	2.540189e+05	1.013228e+05	2.881216e+02	1.001874e-01	-3.088519e-03	0.000000e+00	
2.006623e-01	-1.360670e-02	1.225053e+00	4.166367e+01	3.121390e+00	2.540150e+05	1.013210e+05	2.881211e+02	1.002263e-01	-5.615420e-03	0.000000e+00	
4.935669e-02	9.206841e-02	1.225116e+00	4.166253e+01	1.470121e+00	2.540272e+05	1.013272e+05	2.881237e+02	1.000000e-01	3.069656e-03	0.000000e+00	
2.454109e-01	-1.090613e-01	1.225045e+00	4.166545e+01	3.322049e+00	2.540136e+05	1.013202e+05	2.881207e+02	1.002684e-01	-6.739708e-03	0.000000e+00	
2.427632e-01	-4.103572e-02	1.225062e+00	4.166382e+01	3.322231e+00	2.540171e+05	1.013216e+05	2.881207e+02	1.002631e-01	-4.753252e-03	0.000000e+00	
0.000000e+00	1.047193e-01	1.225129e+00	4.164498e+01	4.493973e-01	2.540294e+05	1.013286e+05	2.881249e+02	9.990035e-02	5.095567e-03	0.000000e+00	
9.108901e-02	1.160865e-01	1.225112e+00	4.169440e+01	2.200525e+00	2.540269e+05	1.013262e+05	2.881220e+02	1.001542e-01	1.670202e-03	0.000000e+00	
1.480640e-01	1.051761e-01	1.225048e+00	4.168429e+01	2.769924e+00	2.540139e+05	1.013206e+05	2.881213e+02	1.002166e-01	-6.139026e-03	0.000000e+00	
1.936316e-01	5.992182e-02	1.225064e+00	4.167179e+01	3.125711e+00	2.540174e+05	1.013219e+05	2.881209e+02	1.002456e-01	-4.409047e-03	0.000000e+00	
2.459474e-01	1.819779e-02	1.225049e+00	4.166583e+01	3.328138e+00	2.540144e+05	1.013205e+05	2.881206e+02	1.002702e-01	-6.330705e-03	0.000000e+00	
5.555556e-02	1.570790e-01	1.225090e+00	4.166775e+01	1.480988e+00	2.540219e+05	1.013250e+05	2.881236e+02	1.000156e-01	-5.794470e-05	0.000000e+00	
2.958425e-01	-7.314164e-02	1.225052e+00	4.166570e+01	3.449400e+00	2.540151e+05	1.013207e+05	2.881204e+02	1.002932e-01	-6.088349e-03	0.000000e+00	
2.967505e-01	-1.460631e-02	1.225049e+00	4.166611e+01	3.451918e+00	2.540145e+05	1.013204e+05	2.881204e+02	1.002950e-01	-6.473556e-03	0.000000e+00	
2.974865e-01	-1.248488e-01	1.225050e+00	4.166548e+01	3.460882e+00	2.540147e+05	1.013205e+05	2.881204e+02	1.002952e-01	-6.357704e-03	0.000000e+00	
0.000000e+00	1.570790e-01	1.225096e+00	4.166627e+01	4.393464e-01	2.540228e+05	1.013257e+05	2.881243e+02	9.995397e-02	9.542231e-04	0.000000e+00	
